LOCATION,FREQUENCY,SECTOR_TITLE,TIME,VALUE,SECTOR_CODE
LVA,A,"Arts, entertainment and recreation",2010,17.25, R
LVA,A,"Arts, entertainment and recreation",2011,14.6, R
LVA,A,"Arts, entertainment and recreation",2012,20.4, R
LVA,A,"Arts, entertainment and recreation",2013,18.0, R
LVA,A,"Arts, entertainment and recreation",2014,19.525, R
LVA,A,"Arts, entertainment and recreation",2015,19.75, R
LVA,A,"Arts, entertainment and recreation",2016,21.15, R
LVA,A,"Arts, entertainment and recreation",2017,20.9, R
LVA,A,"Arts, entertainment and recreation",2018,22.05, R
LVA,A,"Arts, entertainment and recreation",2019,20.975, R
LVA,A,"Arts, entertainment and recreation",2020,21.25, R
LVA,A,"Arts, entertainment and recreation",2021,19.075, R
LVA,A,"Arts, entertainment and recreation",2022,18.025, R
LVA,A,"Public administration and defence, Compulsory social security",2010,59.55,O
LVA,A,"Public administration and defence, Compulsory social security",2011,59.275,O
LVA,A,"Public administration and defence, Compulsory social security",2012,58.8,O
LVA,A,"Public administration and defence, Compulsory social security",2013,61.225,O
LVA,A,"Public administration and defence, Compulsory social security",2014,58.525,O
LVA,A,"Public administration and defence, Compulsory social security",2015,58.95,O
LVA,A,"Public administration and defence, Compulsory social security",2016,62.15,O
LVA,A,"Public administration and defence, Compulsory social security",2017,62.975,O
LVA,A,"Public administration and defence, Compulsory social security",2018,58.9,O
LVA,A,"Public administration and defence, Compulsory social security",2019,63.225,O
LVA,A,"Public administration and defence, Compulsory social security",2020,62.875,O
LVA,A,"Public administration and defence, Compulsory social security",2021,62.425,O
LVA,A,"Public administration and defence, Compulsory social security",2022,62.425,O
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2010,120.65,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2011,123.825,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2012,114.525,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2013,120.5,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2014,120.025,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2015,116.275,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2016,109.575,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2017,117.5,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2018,127.3,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2019,124.775,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2020,117.175,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2021,115.675,G
LVA,A,"Wholesale and retail trade, repair of motor vehicles and motorcycles",2022,122.25,G
LVA,A,Manufacturing,2010,105.325,C 
LVA,A,Manufacturing,2011,106.925,C 
LVA,A,Manufacturing,2012,114.225,C 
LVA,A,Manufacturing,2013,118.6,C 
LVA,A,Manufacturing,2014,111.225,C 
LVA,A,Manufacturing,2015,107.575,C 
LVA,A,Manufacturing,2016,114.725,C 
LVA,A,Manufacturing,2017,111.4,C 
LVA,A,Manufacturing,2018,108.075,C 
LVA,A,Manufacturing,2019,105.575,C 
LVA,A,Manufacturing,2020,106.375,C 
LVA,A,Manufacturing,2021,100.925,C 
LVA,A,Manufacturing,2022,106.225,C 
LVA,A,Education,2010,83.9,P
LVA,A,Education,2011,87.475,P
LVA,A,Education,2012,90.775,P
LVA,A,Education,2013,92.875,P
LVA,A,Education,2014,84.025,P
LVA,A,Education,2015,81.5,P
LVA,A,Education,2016,79.975,P
LVA,A,Education,2017,79.775,P
LVA,A,Education,2018,81.175,P
LVA,A,Education,2019,81.125,P
LVA,A,Education,2020,79.35,P
LVA,A,Education,2021,81.15,P
LVA,A,Education,2022,80.525,P
LVA,A,Information and communication,2010,24.025,J
LVA,A,Information and communication,2011,22.25,J
LVA,A,Information and communication,2012,19.575,J
LVA,A,Information and communication,2013,21.25,J
LVA,A,Information and communication,2014,22.05,J
LVA,A,Information and communication,2015,21.65,J
LVA,A,Information and communication,2016,21.825,J
LVA,A,Information and communication,2017,24.25,J
LVA,A,Information and communication,2018,24.7,J
LVA,A,Information and communication,2019,23.95,J
LVA,A,Information and communication,2020,26.65,J
LVA,A,Information and communication,2021,30.35,J
LVA,A,Information and communication,2022,37.7,J
LVA,A,"Agriculture,hunting and forestry",2010,35.625,A
LVA,A,"Agriculture,hunting and forestry",2011,38.875,A
LVA,A,"Agriculture,hunting and forestry",2012,37.85,A
LVA,A,"Agriculture,hunting and forestry",2013,38.525,A
LVA,A,"Agriculture,hunting and forestry",2014,34.3,A
LVA,A,"Agriculture,hunting and forestry",2015,35.075,A
LVA,A,"Agriculture,hunting and forestry",2016,33.95,A
LVA,A,"Agriculture,hunting and forestry",2017,32.4,A
LVA,A,"Agriculture,hunting and forestry",2018,35.2,A
LVA,A,"Agriculture,hunting and forestry",2019,40.6,A
LVA,A,"Agriculture,hunting and forestry",2020,36.525,A
LVA,A,"Agriculture,hunting and forestry",2021,31.925,A
LVA,A,"Agriculture,hunting and forestry",2022,30.675,A
LVA,A,Other service activities,2010,11.55,S
LVA,A,Other service activities,2011,11.075,S
LVA,A,Other service activities,2012,10.6,S
LVA,A,Other service activities,2013,10.475,S
LVA,A,Other service activities,2014,9.225,S
LVA,A,Other service activities,2015,11.225,S
LVA,A,Other service activities,2016,12.225,S
LVA,A,Other service activities,2017,11.025,S
LVA,A,Other service activities,2018,9.05,S
LVA,A,Other service activities,2019,7.025,S
LVA,A,Other service activities,2020,10.0,S
LVA,A,Other service activities,2021,8.25,S
LVA,A,Other service activities,2022,6.8,S
LVA,A,"Professional, scientific and technical activities",2010,16.6,M
LVA,A,"Professional, scientific and technical activities",2011,17.6,M
LVA,A,"Professional, scientific and technical activities",2012,21.375,M
LVA,A,"Professional, scientific and technical activities",2013,24.9,M
LVA,A,"Professional, scientific and technical activities",2014,25.3,M
LVA,A,"Professional, scientific and technical activities",2015,25.175,M
LVA,A,"Professional, scientific and technical activities",2016,22.775,M
LVA,A,"Professional, scientific and technical activities",2017,29.725,M
LVA,A,"Professional, scientific and technical activities",2018,28.9,M
LVA,A,"Professional, scientific and technical activities",2019,25.4,M
LVA,A,"Professional, scientific and technical activities",2020,24.45,M
LVA,A,"Professional, scientific and technical activities",2021,22.3,M
LVA,A,"Professional, scientific and technical activities",2022,25.0,M
LVA,A,Transportation and storage,2010,67.125,H
LVA,A,Transportation and storage,2011,70.15,H
LVA,A,Transportation and storage,2012,72.775,H
LVA,A,Transportation and storage,2013,74.475,H
LVA,A,Transportation and storage,2014,80.875,H
LVA,A,Transportation and storage,2015,80.775,H
LVA,A,Transportation and storage,2016,78.825,H
LVA,A,Transportation and storage,2017,75.6,H
LVA,A,Transportation and storage,2018,74.975,H
LVA,A,Transportation and storage,2019,69.125,H
LVA,A,Transportation and storage,2020,65.75,H
LVA,A,Transportation and storage,2021,64.15,H
LVA,A,Transportation and storage,2022,62.475,H
LVA,A,Administrative and support service activities,2010,29.325,N
LVA,A,Administrative and support service activities,2011,31.275,N
LVA,A,Administrative and support service activities,2012,23.425,N
LVA,A,Administrative and support service activities,2013,21.9,N
LVA,A,Administrative and support service activities,2014,21.525,N
LVA,A,Administrative and support service activities,2015,21.125,N
LVA,A,Administrative and support service activities,2016,20.925,N
LVA,A,Administrative and support service activities,2017,23.75,N
LVA,A,Administrative and support service activities,2018,26.4,N
LVA,A,Administrative and support service activities,2019,26.55,N
LVA,A,Administrative and support service activities,2020,25.95,N
LVA,A,Administrative and support service activities,2021,23.45,N
LVA,A,Administrative and support service activities,2022,23.6,N
LVA,A,Construction,2010,51.0,F
LVA,A,Construction,2011,52.675,F
LVA,A,Construction,2012,53.6,F
LVA,A,Construction,2013,58.15,F
LVA,A,Construction,2014,63.525,F
LVA,A,Construction,2015,61.575,F
LVA,A,Construction,2016,54.7,F
LVA,A,Construction,2017,51.85,F
LVA,A,Construction,2018,65.125,F
LVA,A,Construction,2019,70.275,F
LVA,A,Construction,2020,65.775,F
LVA,A,Construction,2021,61.5,F
LVA,A,Construction,2022,60.25,F
LVA,A,Human health and social work activities,2010,47.125,Q
LVA,A,Human health and social work activities,2011,48.225,Q
LVA,A,Human health and social work activities,2012,46.875,Q
LVA,A,Human health and social work activities,2013,45.05,Q
LVA,A,Human health and social work activities,2014,49.825,Q
LVA,A,Human health and social work activities,2015,52.0,Q
LVA,A,Human health and social work activities,2016,50.475,Q
LVA,A,Human health and social work activities,2017,51.525,Q
LVA,A,Human health and social work activities,2018,51.525,Q
LVA,A,Human health and social work activities,2019,54.225,Q
LVA,A,Human health and social work activities,2020,53.15,Q
LVA,A,Human health and social work activities,2021,55.175,Q
LVA,A,Human health and social work activities,2022,56.225,Q
LVA,A,"Employees in all activities  , Employees",2010,752.9, A-U
LVA,A,"Employees in all activities  , Employees",2011,763.85, A-U
LVA,A,"Employees in all activities  , Employees",2012,776.125, A-U
LVA,A,"Employees in all activities  , Employees",2013,790.425, A-U
LVA,A,"Employees in all activities  , Employees",2014,782.425, A-U
LVA,A,"Employees in all activities  , Employees",2015,783.025, A-U
LVA,A,"Employees in all activities  , Employees",2016,778.175, A-U
LVA,A,"Employees in all activities  , Employees",2017,781.55, A-U
LVA,A,"Employees in all activities  , Employees",2018,804.625, A-U
LVA,A,"Employees in all activities  , Employees",2019,804.525, A-U
LVA,A,"Employees in all activities  , Employees",2020,779.5, A-U
LVA,A,"Employees in all activities  , Employees",2021,756.325, A-U
LVA,A,"Employees in all activities  , Employees",2022,771.7, A-U
LVA,A,Financial and insurance activities,2010,15.625,K
LVA,A,Financial and insurance activities,2011,16.5,K
LVA,A,Financial and insurance activities,2012,23.375,K
LVA,A,Financial and insurance activities,2013,20.575,K
LVA,A,Financial and insurance activities,2014,17.175,K
LVA,A,Financial and insurance activities,2015,20.0,K
LVA,A,Financial and insurance activities,2016,22.375,K
LVA,A,Financial and insurance activities,2017,20.75,K
LVA,A,Financial and insurance activities,2018,18.075,K
LVA,A,Financial and insurance activities,2019,21.15,K
LVA,A,Financial and insurance activities,2020,19.85,K
LVA,A,Financial and insurance activities,2021,17.2,K
LVA,A,Financial and insurance activities,2022,15.925,K
LVA,A,Real estate activities,2010,16.325,L
LVA,A,Real estate activities,2011,16.3,L
LVA,A,Real estate activities,2012,21.075,L
LVA,A,Real estate activities,2013,19.975,L
LVA,A,Real estate activities,2014,17.725,L
LVA,A,Real estate activities,2015,18.075,L
LVA,A,Real estate activities,2016,18.5,L
LVA,A,Real estate activities,2017,15.65,L
LVA,A,Real estate activities,2018,17.675,L
LVA,A,Real estate activities,2019,18.7,L
LVA,A,Real estate activities,2020,15.7,L
LVA,A,Real estate activities,2021,15.5,L
LVA,A,Real estate activities,2022,13.925,L
LVA,A,"Electricity, gas, steam and air conditioning supply",2010,12.45,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2011,11.55,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2012,11.025,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2013,11.65,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2014,10.0,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2015,12.25,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2016,13.525,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2017,12.775,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2018,12.15,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2019,9.425,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2020,10.625,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2021,11.85,D
LVA,A,"Electricity, gas, steam and air conditioning supply",2022,12.8,D
LVA,A,Accommodation and food service activities,2010,25.05,I
LVA,A,Accommodation and food service activities,2011,24.475,I
LVA,A,Accommodation and food service activities,2012,25.45,I
LVA,A,Accommodation and food service activities,2013,23.175,I
LVA,A,Accommodation and food service activities,2014,27.25,I
LVA,A,Accommodation and food service activities,2015,28.275,I
LVA,A,Accommodation and food service activities,2016,27.875,I
LVA,A,Accommodation and food service activities,2017,27.4,I
LVA,A,Accommodation and food service activities,2018,30.925,I
LVA,A,Accommodation and food service activities,2019,30.55,I
LVA,A,Accommodation and food service activities,2020,27.25,I
LVA,A,Accommodation and food service activities,2021,24.075,I
LVA,A,Accommodation and food service activities,2022,25.3,I
AUS,A,"Employees in Agriculture,hunting and forestry",2010,180.061, A
AUS,A,"Employees in Agriculture,hunting and forestry",2011,178.76, A
AUS,A,"Employees in Agriculture,hunting and forestry",2012,187.672, A
AUS,A,"Employees in Agriculture,hunting and forestry",2013,175.218, A
AUS,A,"Employees in Agriculture,hunting and forestry",2014,177.627, A
AUS,A,"Employees in Agriculture,hunting and forestry",2015,172.702, A
AUS,A,"Employees in Agriculture,hunting and forestry",2016,190.507, A
AUS,A,"Employees in Agriculture,hunting and forestry",2017,195.101, A
AUS,A,"Employees in Agriculture,hunting and forestry",2018,199.632, A
AUS,A,Employees in Industry,2010,2027.35, B-F
AUS,A,Employees in Industry,2011,2043.314, B-F
AUS,A,Employees in Industry,2012,2103.607, B-F
AUS,A,Employees in Industry,2013,2091.203, B-F
AUS,A,Employees in Industry,2014,2094.136, B-F
AUS,A,Employees in Industry,2015,2032.187, B-F
AUS,A,Employees in Industry,2016,2065.051, B-F
AUS,A,Employees in Industry,2017,2115.929, B-F
AUS,A,Employees in Industry,2018,2254.338, B-F
AUS,A,Employees in Services,2010,7497.581, G-U
AUS,A,Employees in Services,2011,7700.039, G-U
AUS,A,Employees in Services,2012,7836.98, G-U
AUS,A,Employees in Services,2013,7991.378, G-U
AUS,A,Employees in Services,2014,8089.549, G-U
AUS,A,Employees in Services,2015,8352.553, G-U
